schema_version	figure_family	record_type	panel_id	scope_id	context_id	endpoint_id	contrast_id	context_role	family_id	estimate	standard_error	ci_low	ci_high	p_value	sesoi	direction	donor_counts	nuclei_counts	range_overlap_fraction	eligibility_status	model_status	failure_reason	analysis_fingerprint	q_value	effect_meets_sesoi	interval_excludes_zero	interval_inside_sesoi	endpoint_status_numeric	stability_status	endpoint_status	primary_estimate	bootstrap_planned	bootstrap_successful	bootstrap_median	bootstrap_ci_low	bootstrap_ci_high	bootstrap_same_direction_fraction	bootstrap_pass	balance_planned	balance_successful	balance_same_direction_fraction	balance_pass	loo_planned	loo_successful	loo_sign_reversals	loo_largest_absolute_change	loo_largest_change_donor	loo_pass	stability_pass	fifty_nucleus_pass	pc1_pass	nuclear_only_normalization_pass	severe_qc_pass	robust_qc_covariate_pass	reference_direction_fraction	reference_sensitivity_pass	influence_pass	slope_sensitivity_pass	mandatory_sensitivity_pass	supported_endpoints	carrier_endpoints	compatibility_pass	compatibility_classification	slope_rewiring_observed	bridge_authorized	gate_status	permitted_wording	claim_scope	scientific_decision	conclusion
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	astrocytes	nci_reference_residual	sex_F_minus_M__e4	primary_confirmatory	M15-modifier-primary	-0.260315797947947	0.540507867879558	-1.32470415838569	0.804072562489797	0.630490489089868	0.25	-1	26|11|25|10	min=22	NA	eligible_confirmatory	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	TRUE	FALSE	FALSE	inconclusive	failed	inconclusive	-0.260315797947947	1000	1000	-0.278690469624645	-1.17446545246433	0.610690581498633	0.725	FALSE	1000	1000	0.712	FALSE	276	276	0	0.163280078603378	10202345	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	1	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	astrocytes	nci_reference_residual	apoe_e2_minus_e33__Female	primary_confirmatory	M15-modifier-primary	-0.418698081644898	0.552945770772722	-1.50757962683437	0.670183463544577	0.449615542626847	0.25	-1	7|17|37|45	min=22	NA	provisional_low_power	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	TRUE	FALSE	FALSE	inconclusive	failed	inconclusive	-0.418698081644898	1000	1000	-0.456916061560788	-1.43215452643451	0.457650930394887	0.83	TRUE	1000	1000	0.798	FALSE	276	276	0	0.283169919288452	20532115	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	1	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	astrocytes	nci_reference_residual	apoe_e2_minus_e33__Male	primary_confirmatory	M15-modifier-primary	-0.943320199208147	0.833426755363294	-2.58453541623392	0.697895017817625	0.258749393593058	0.25	-1	7|6|28|53	min=22	NA	provisional_low_power	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	TRUE	FALSE	FALSE	inconclusive	passed	inconclusive	-0.943320199208147	1000	1000	-0.813701573167243	-2.24097689053137	0.441516922533544	0.912	TRUE	1000	1000	0.916	TRUE	276	276	0	0.393233621422505	50102114	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	1	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	astrocytes	nci_reference_residual	apoe_e4_minus_e33__Female	primary_confirmatory	M15-modifier-primary	-0.36872374505099	0.380337874444928	-1.11769934864576	0.380251858543778	0.333225386186136	0.25	-1	26|11|37|45	min=22	NA	eligible_confirmatory	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	TRUE	FALSE	FALSE	inconclusive	passed	inconclusive	-0.36872374505099	1000	1000	-0.393171487034283	-1.09477121392466	0.27218642652425	0.864	TRUE	1000	1000	0.825	TRUE	276	276	0	0.141988387105329	20947550	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	1	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	astrocytes	nci_reference_residual	apoe_e4_minus_e33__Male	primary_confirmatory	M15-modifier-primary	-0.0630524911909033	0.507981484485765	-1.06338867783272	0.937283695450911	0.901314436079629	0.25	-1	25|10|28|53	min=22	NA	eligible_confirmatory	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	FALSE	FALSE	FALSE	inconclusive	failed	inconclusive	-0.0630524911909033	1000	1000	-0.0559057459954247	-0.932540253416551	0.870886353744312	0.538	FALSE	1000	1000	0.584	FALSE	276	276	8	0.164141148982984	10202345	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	0.62	FALSE	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	astrocytes	coupling_slope_change	sex_F_minus_M__e2	primary_confirmatory	M15-modifier-primary	0.17741190875637	0.826786887387281	-1.45110519691548	1.80592901442822	0.830273303143288	0.25	1	7|17|7|6	min=22	0.748085658233381	provisional_low_power	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	FALSE	FALSE	FALSE	inconclusive	failed	inconclusive	0.17741190875637	1000	995	0.242211459463648	-1.35182945780129	3.70684016661833	0.62713567839196	FALSE	1000	1000	0.647	FALSE	276	276	1	0.545548141602818	34726040	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	NA	TRUE	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	astrocytes	coupling_slope_change	sex_F_minus_M__e33	primary_confirmatory	M15-modifier-primary	0.364942253671126	0.386609397072325	-0.396559925367237	1.12644443270949	0.346122079282951	0.25	1	37|45|28|53	min=22	0.876611434553586	eligible_confirmatory	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	TRUE	FALSE	FALSE	inconclusive	passed	inconclusive	0.364942253671126	1000	995	0.35593383972676	-0.356362054407761	1.07260522418211	0.842211055276382	TRUE	1000	1000	0.956	TRUE	276	276	0	0.174359377649715	10102206	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	NA	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	astrocytes	coupling_slope_change	sex_F_minus_M__e4	primary_confirmatory	M15-modifier-primary	0.0706412849323318	0.744899416590947	-1.39658256734329	1.53786513720795	0.924524735481683	0.25	1	26|11|25|10	min=22	0.909122848295825	eligible_confirmatory	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	FALSE	FALSE	FALSE	inconclusive	failed	inconclusive	0.0706412849323318	1000	995	0.0734611285491424	-1.34859648267924	1.48444671440072	0.552763819095477	FALSE	1000	1000	0.545	FALSE	276	276	11	0.347277120835982	16068769	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	NA	TRUE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	astrocytes	coupling_slope_change	apoe_e2_minus_e33__Female	primary_confirmatory	M15-modifier-primary	0.359088934494969	0.464941519039639	-0.556703548965689	1.27488141795563	0.440662552343756	0.25	1	7|17|37|45	min=22	0.746605485119631	provisional_low_power	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	TRUE	FALSE	FALSE	inconclusive	failed	inconclusive	0.359088934494969	1000	995	0.359437730157968	-0.763079446294342	2.23398673333979	0.789949748743719	FALSE	1000	1000	0.724	FALSE	276	276	0	0.215830391715995	21189544	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	astrocytes	coupling_slope_change	apoe_e2_minus_e33__Male	primary_confirmatory	M15-modifier-primary	0.546619279409725	0.791589904214904	-1.01257054248602	2.10580910130547	0.490512467314737	0.25	1	7|6|28|53	min=22	0.735980154409882	provisional_low_power	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	TRUE	FALSE	FALSE	inconclusive	failed	inconclusive	0.546619279409725	1000	995	0.491510096094805	-1.3234509474063	1.90903373106839	0.743718592964824	FALSE	1000	1000	0.805	TRUE	276	276	1	0.582179490429145	34726040	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	astrocytes	coupling_slope_change	apoe_e4_minus_e33__Female	primary_confirmatory	M15-modifier-primary	-0.13359880559471	0.480012655992635	-1.07907681588736	0.811879204697944	0.780998785181914	0.25	-1	26|11|37|45	min=22	1	eligible_confirmatory	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	FALSE	FALSE	FALSE	inconclusive	failed	inconclusive	-0.13359880559471	1000	995	-0.106674204623089	-1.00087574209283	0.74869169030002	0.619095477386935	FALSE	1000	1000	0.574	FALSE	276	276	2	0.157477498752105	21001519	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	NA	TRUE	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	astrocytes	coupling_slope_change	apoe_e4_minus_e33__Male	primary_confirmatory	M15-modifier-primary	0.160702163144085	0.696341808851162	-1.21087806437034	1.53228239065851	0.817677870786913	0.25	1	25|10|28|53	min=22	0.975728663926093	eligible_confirmatory	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	FALSE	FALSE	FALSE	inconclusive	failed	inconclusive	0.160702163144085	1000	995	0.112332833985391	-0.993954572789453	1.42502175692045	0.58391959798995	FALSE	1000	1000	0.614	FALSE	276	276	4	0.356143429778257	16068769	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	NA	TRUE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	excitatory_neurons	standardized_difference	sex_F_minus_M__e2	primary_confirmatory	M15-modifier-primary	0.29074585448066	1.27131897864823	-2.21264649021677	2.79413819917809	0.81928480270976	0.25	1	8|17|7|6	min=21	NA	provisional_low_power	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	TRUE	FALSE	FALSE	inconclusive	failed	inconclusive	0.29074585448066	1000	1000	0.208465391359983	-1.69345583989102	2.38660155896445	0.57	FALSE	1000	1000	0.707	FALSE	276	276	2	0.547881837488471	66406040	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	NA	TRUE	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	excitatory_neurons	standardized_difference	sex_F_minus_M__e33	primary_confirmatory	M15-modifier-primary	0.433232789642191	0.42429320337656	-0.402255687348393	1.26872126663278	0.308170704623839	0.25	1	37|45|28|53	min=21	NA	eligible_confirmatory	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	TRUE	FALSE	FALSE	inconclusive	passed	inconclusive	0.433232789642191	1000	1000	0.472749758810028	-0.304081433151759	1.22911344908838	0.891	TRUE	1000	1000	0.962	TRUE	276	276	0	0.141554145568989	83984043	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	excitatory_neurons	standardized_difference	sex_F_minus_M__e4	primary_confirmatory	M15-modifier-primary	-0.246333358252379	0.74319994387226	-1.70979066622684	1.21712394972208	0.740571867958999	0.25	-1	26|11|27|10	min=21	NA	eligible_confirmatory	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	FALSE	FALSE	FALSE	inconclusive	failed	inconclusive	-0.246333358252379	1000	1000	-0.290574699823194	-1.54878076588414	1.15982977065288	0.664	FALSE	1000	1000	0.649	FALSE	276	276	0	0.305941430853133	11697592	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	excitatory_neurons	standardized_difference	apoe_e2_minus_e33__Female	primary_confirmatory	M15-modifier-primary	-0.465624530699498	0.802603995316051	-2.04605613869308	1.11480707729409	0.562321078228534	0.25	-1	8|17|37|45	min=21	NA	provisional_low_power	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	TRUE	FALSE	FALSE	inconclusive	failed	inconclusive	-0.465624530699498	1000	1000	-0.425380988302367	-1.91507609090193	0.753640277592302	0.74	FALSE	1000	1000	0.757	FALSE	276	276	0	0.389071482788586	20104101	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	excitatory_neurons	standardized_difference	apoe_e2_minus_e33__Male	primary_confirmatory	M15-modifier-primary	-0.323137595537967	1.06360567916534	-2.4175154501267	1.77124025905077	0.761513091590334	0.25	-1	7|6|28|53	min=21	NA	provisional_low_power	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	TRUE	FALSE	FALSE	inconclusive	failed	inconclusive	-0.323137595537967	1000	1000	-0.276316064413417	-1.99558395742555	1.37368683965782	0.617	FALSE	1000	1000	0.699	FALSE	276	276	2	0.544135336980382	66406040	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	NA	TRUE	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	excitatory_neurons	standardized_difference	apoe_e4_minus_e33__Female	primary_confirmatory	M15-modifier-primary	-0.604695155936272	0.570440291190434	-1.72796624844487	0.518575936572325	0.290105662501572	0.25	-1	26|11|37|45	min=21	NA	eligible_confirmatory	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	TRUE	FALSE	FALSE	inconclusive	passed	inconclusive	-0.604695155936272	1000	1000	-0.645332764569225	-1.62733572254789	0.445056382202349	0.885	TRUE	1000	1000	0.855	TRUE	276	276	0	0.191008079725929	83034844	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	excitatory_neurons	standardized_difference	apoe_e4_minus_e33__Male	primary_confirmatory	M15-modifier-primary	0.0748709919582986	0.637829386794181	-1.18109799060294	1.33083997451954	0.906646355243622	0.25	1	27|10|28|53	min=21	NA	eligible_confirmatory	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	FALSE	FALSE	FALSE	inconclusive	failed	inconclusive	0.0748709919582986	1000	1000	0.135327769560705	-1.13072383809735	1.20762149691328	0.585	FALSE	1000	1000	0.567	FALSE	276	276	5	0.31119574750984	11697592	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	NA	TRUE	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	excitatory_neurons	nci_reference_residual	sex_F_minus_M__e2	primary_confirmatory	M15-modifier-primary	0.49474181175457	0.912057205994943	-1.30121739735092	2.29070102086006	0.587975915544135	0.25	1	8|17|7|6	min=21	NA	provisional_low_power	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	TRUE	FALSE	FALSE	inconclusive	failed	inconclusive	0.49474181175457	1000	1000	0.38397615890677	-0.903658310526123	2.03669162392173	0.7	FALSE	1000	1000	0.924	TRUE	276	276	0	0.335119287706657	66406040	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	1	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	excitatory_neurons	nci_reference_residual	sex_F_minus_M__e33	primary_confirmatory	M15-modifier-primary	0.309615205014723	0.314971253861569	-0.310604141160067	0.929834551189513	0.326523670699138	0.25	1	37|45|28|53	min=21	NA	eligible_confirmatory	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	TRUE	FALSE	FALSE	inconclusive	passed	inconclusive	0.309615205014723	1000	1000	0.321884633007862	-0.234348770840159	0.847726741763038	0.86	TRUE	1000	1000	0.959	TRUE	276	276	0	0.0910683808091336	83984043	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	1	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	excitatory_neurons	nci_reference_residual	sex_F_minus_M__e4	primary_confirmatory	M15-modifier-primary	-0.252720663848823	0.542053628462507	-1.32009472708459	0.814653399386948	0.641442565717187	0.25	-1	26|11|27|10	min=21	NA	eligible_confirmatory	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	TRUE	FALSE	FALSE	inconclusive	failed	inconclusive	-0.252720663848823	1000	1000	-0.277320116671873	-1.1954737412739	0.645700872682808	0.72	FALSE	1000	1000	0.753	FALSE	276	276	0	0.205359162690086	10100862	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	1	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	excitatory_neurons	nci_reference_residual	apoe_e2_minus_e33__Female	primary_confirmatory	M15-modifier-primary	-0.386096274118768	0.382810624100601	-1.13990015964029	0.367707611402757	0.314112382255595	0.25	-1	8|17|37|45	min=21	NA	provisional_low_power	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	TRUE	FALSE	FALSE	inconclusive	failed	inconclusive	-0.386096274118768	1000	1000	-0.383132179175725	-1.04845334332008	0.301514206316826	0.877	TRUE	1000	1000	0.786	FALSE	276	276	0	0.14887166035524	50301675	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	1	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	excitatory_neurons	nci_reference_residual	apoe_e2_minus_e33__Male	primary_confirmatory	M15-modifier-primary	-0.571222880858615	0.890189934647224	-2.3241225898617	1.18167682814447	0.521642044712838	0.25	-1	7|6|28|53	min=21	NA	provisional_low_power	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	TRUE	FALSE	FALSE	inconclusive	failed	inconclusive	-0.571222880858615	1000	1000	-0.429040103747575	-1.95154470626076	0.7471472785485	0.747	FALSE	1000	1000	0.851	TRUE	276	276	0	0.336082118543823	66406040	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	1	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	excitatory_neurons	nci_reference_residual	apoe_e4_minus_e33__Female	primary_confirmatory	M15-modifier-primary	-0.510041933505419	0.3869402590138	-1.27197760703745	0.251893740026612	0.188616451847076	0.25	-1	26|11|37|45	min=21	NA	eligible_confirmatory	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	TRUE	FALSE	FALSE	inconclusive	passed	inconclusive	-0.510041933505419	1000	1000	-0.519705590169469	-1.16824143093179	0.131912765271812	0.938	TRUE	1000	1000	0.893	TRUE	276	276	0	0.134411127649471	83034844	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	1	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	excitatory_neurons	nci_reference_residual	apoe_e4_minus_e33__Male	primary_confirmatory	M15-modifier-primary	0.0522939353581268	0.489604067298969	-0.911800123327446	1.0163879940437	0.915023174407022	0.25	1	27|10|28|53	min=21	NA	eligible_confirmatory	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	FALSE	FALSE	FALSE	inconclusive	failed	inconclusive	0.0522939353581268	1000	1000	0.0723962458221921	-0.806076154780102	0.97117838690358	0.555	FALSE	1000	1000	0.614	FALSE	276	276	7	0.199635895600838	10100862	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0.96	TRUE	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	excitatory_neurons	coupling_slope_change	sex_F_minus_M__e2	primary_confirmatory	M15-modifier-primary	-1.13798851312593	0.616942862345038	-2.35310415447911	0.0771271282272532	0.0662939975341998	0.25	-1	8|17|7|6	min=21	0.861753601999749	provisional_low_power	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	TRUE	FALSE	FALSE	inconclusive	passed	inconclusive	-1.13798851312593	1000	997	-1.21145510002567	-3.65248946697683	-0.0292662779564711	0.977933801404213	TRUE	1000	1000	0.997	TRUE	276	276	0	0.26553294225751	34726040	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	excitatory_neurons	coupling_slope_change	sex_F_minus_M__e33	primary_confirmatory	M15-modifier-primary	0.117119932210917	0.391325819902375	-0.65362587530407	0.887865739725905	0.764969393746342	0.25	1	37|45|28|53	min=21	0.953493200337508	eligible_confirmatory	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	FALSE	FALSE	FALSE	inconclusive	failed	inconclusive	0.117119932210917	1000	997	0.136771315685607	-0.602643087147817	0.944480636839413	0.634904714142427	FALSE	1000	1000	0.679	FALSE	276	276	2	0.164630737535215	20261901	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	NA	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	excitatory_neurons	coupling_slope_change	sex_F_minus_M__e4	primary_confirmatory	M15-modifier-primary	0.461488391691157	0.587277656926001	-0.695199383308874	1.61817616669119	0.432729202160143	0.25	1	26|11|27|10	min=21	0.772262935513	eligible_confirmatory	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	TRUE	FALSE	FALSE	inconclusive	failed	inconclusive	0.461488391691157	1000	997	0.418233936713033	-0.670580882402836	1.7447711912752	0.792377131394183	FALSE	1000	1000	0.768	FALSE	276	276	0	0.185910692111384	20112377	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	excitatory_neurons	coupling_slope_change	apoe_e2_minus_e33__Female	primary_confirmatory	M15-modifier-primary	0.0131038403849244	0.372059189731534	-0.719694881418156	0.745902562188005	0.971932826170974	0.25	1	8|17|37|45	min=21	0.861753601999749	provisional_low_power	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	FALSE	FALSE	FALSE	inconclusive	failed	inconclusive	0.0131038403849244	1000	997	-0.0267931765664841	-1.19385296975959	0.684357023333672	0.474423269809428	FALSE	1000	1000	0.523	FALSE	276	276	46	0.166463541442746	20261901	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	NA	TRUE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	complete_evidence_landscape	modifier_endpoint	C	modifier	excitatory_neurons	coupling_slope_change	apoe_e2_minus_e33__Male	primary_confirmatory	M15-modifier-primary	1.26821228572177	0.628337870784245	0.0306533131738611	2.50577125826968	0.0446303160678665	0.25	1	7|6|28|53	min=21	0.819339451052622	provisional_low_power	estimated		45212831e1ed25c5e20fd3b1c30c99e784d3807839f498b8f80bc217079d66d1	0.983361601439392	TRUE	TRUE	FALSE	inconclusive	passed	inconclusive	1.26821228572177	1000	997	1.32757482775179	0.11735526405783	3.50882239218644	0.978936810431294	TRUE	1000	1000	0.932	TRUE	276	276	0	0.259486973815154	34726040	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
